created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2026-02-06T11:12:33+00:00,759,10.63,1.62,6.08,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:12:53+00:00,760,10.61,1.10,5.38,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:13:13+00:00,761,10.59,1.30,4.43,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:13:28+00:00,762,10.60,1.66,4.87,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:13:48+00:00,763,10.58,1.56,3.79,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:14:03+00:00,764,10.60,1.73,4.88,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:14:19+00:00,765,10.58,1.12,3.66,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:14:38+00:00,766,10.58,1.66,3.77,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:14:58+00:00,767,10.57,1.98,3.17,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:15:14+00:00,768,10.57,1.31,3.28,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:15:33+00:00,769,10.56,1.31,2.92,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:15:53+00:00,770,10.56,1.49,2.93,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:16:08+00:00,771,10.51,1.16,0.60,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:16:28+00:00,772,10.56,1.62,2.78,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:16:48+00:00,773,10.50,1.58,0.00,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:17:08+00:00,774,10.57,1.06,3.40,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:17:28+00:00,775,10.51,1.04,0.69,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:17:48+00:00,776,10.53,1.28,1.54,99.99,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:18:08+00:00,777,10.55,1.91,2.54,99.99,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:18:28+00:00,778,10.50,1.58,0.00,99.99,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:18:48+00:00,779,10.50,1.55,0.00,99.98,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:19:03+00:00,780,10.49,1.35,0.00,99.97,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:19:23+00:00,781,10.50,1.70,0.03,99.95,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:19:39+00:00,782,10.48,1.96,0.00,99.94,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:19:58+00:00,783,10.49,1.70,0.00,99.92,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:20:18+00:00,784,10.46,1.95,0.00,99.90,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:20:38+00:00,785,10.46,1.45,0.00,99.88,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:20:58+00:00,786,10.45,1.27,0.00,99.86,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:21:18+00:00,787,10.44,1.80,0.00,99.84,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:21:38+00:00,788,10.43,1.40,0.00,99.82,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:21:58+00:00,789,10.44,1.51,0.00,99.80,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:22:14+00:00,790,10.42,1.20,0.00,99.78,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:22:33+00:00,791,10.36,1.62,0.00,99.76,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:22:48+00:00,792,10.42,1.31,0.00,99.75,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:23:04+00:00,793,10.41,1.36,0.00,99.73,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:23:23+00:00,794,10.42,1.15,0.00,99.71,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:23:43+00:00,795,10.42,1.02,0.00,99.69,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:24:04+00:00,796,10.42,1.61,0.00,99.67,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:24:23+00:00,797,10.40,1.90,0.00,99.65,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:24:39+00:00,798,10.40,1.16,0.00,99.64,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:24:58+00:00,799,10.38,1.91,0.00,99.62,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:25:18+00:00,800,10.35,1.39,0.00,99.60,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:25:38+00:00,801,10.40,1.83,0.00,99.58,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:25:58+00:00,802,10.39,1.94,0.00,99.56,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:26:18+00:00,803,10.39,1.04,0.00,99.54,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:26:33+00:00,804,10.38,1.94,0.00,99.52,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:26:53+00:00,805,10.39,1.09,0.00,99.50,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:27:08+00:00,806,10.36,1.03,0.00,99.49,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:27:28+00:00,807,10.41,1.11,0.00,99.47,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:27:44+00:00,808,10.35,1.93,0.00,99.45,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:28:03+00:00,809,10.35,1.73,0.00,99.43,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:28:23+00:00,810,10.33,1.98,0.00,99.41,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:28:43+00:00,811,10.35,1.00,0.00,99.39,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:29:03+00:00,812,10.33,1.16,0.00,99.37,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:29:23+00:00,813,10.32,1.88,0.00,99.35,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:29:43+00:00,814,10.31,1.11,0.00,99.33,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:29:58+00:00,815,10.31,1.27,0.00,99.32,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:30:18+00:00,816,10.30,1.97,0.00,99.30,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:30:38+00:00,817,10.29,1.94,0.00,99.28,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:30:58+00:00,818,10.28,1.32,0.00,99.26,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:31:13+00:00,819,10.18,1.65,0.00,99.24,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:31:33+00:00,820,10.25,1.82,0.00,99.22,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:31:48+00:00,821,10.24,1.82,0.00,99.21,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:32:08+00:00,822,10.23,1.33,0.00,99.19,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:32:23+00:00,823,10.26,1.02,0.00,99.17,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:32:44+00:00,824,10.22,1.73,0.00,99.15,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:33:03+00:00,825,10.23,1.10,0.00,99.13,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:33:23+00:00,826,10.23,1.99,0.00,99.11,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:33:44+00:00,827,10.18,1.78,0.00,99.09,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:34:03+00:00,828,10.19,1.82,0.00,99.07,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:34:23+00:00,829,10.17,1.55,0.00,99.05,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:34:43+00:00,830,10.18,1.71,0.00,99.03,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:35:03+00:00,831,10.12,1.91,0.00,99.01,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:35:18+00:00,832,10.17,1.31,0.00,99.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:35:38+00:00,833,10.14,1.95,0.00,98.98,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:35:58+00:00,834,10.14,1.60,0.00,98.96,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:36:18+00:00,835,10.14,1.06,0.00,98.94,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:36:38+00:00,836,10.13,1.93,0.00,98.92,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:36:53+00:00,837,10.11,1.25,0.00,98.90,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:37:13+00:00,838,10.11,1.16,0.00,98.88,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:37:33+00:00,839,10.11,1.35,0.00,98.86,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:37:48+00:00,840,10.09,1.71,0.00,98.85,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:38:08+00:00,841,10.07,1.52,0.00,98.83,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:38:28+00:00,842,10.07,1.46,0.00,98.81,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:38:48+00:00,843,10.07,1.73,0.00,98.79,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:39:03+00:00,844,10.05,1.37,0.00,98.77,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:39:23+00:00,845,10.06,1.39,0.00,98.75,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:39:43+00:00,846,10.05,1.38,0.00,98.73,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:40:03+00:00,847,10.07,1.34,0.00,98.71,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:40:23+00:00,848,10.01,1.79,0.00,98.69,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:40:43+00:00,849,10.03,1.10,0.00,98.67,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:41:03+00:00,850,10.00,1.26,0.00,98.65,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:41:23+00:00,851,10.00,1.09,0.00,98.63,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:41:43+00:00,852,9.99,1.27,0.00,98.61,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:41:58+00:00,853,10.00,1.81,0.00,98.60,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:42:18+00:00,854,9.89,1.82,0.00,98.58,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:42:38+00:00,855,9.97,1.66,0.00,98.56,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:42:58+00:00,856,9.95,1.42,0.00,98.54,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:43:14+00:00,857,9.96,1.94,0.00,98.52,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:43:33+00:00,858,9.94,1.36,0.00,98.50,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:43:53+00:00,859,9.90,1.93,0.00,98.48,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:44:13+00:00,860,9.89,1.76,0.00,98.46,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:44:28+00:00,861,9.88,1.09,0.00,98.45,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:44:48+00:00,862,9.87,1.27,0.00,98.43,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:45:08+00:00,863,9.86,1.03,0.00,98.41,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:45:23+00:00,864,9.86,1.10,0.00,98.39,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:45:43+00:00,865,9.84,1.48,0.00,98.37,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:45:59+00:00,866,9.84,1.00,0.00,98.36,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:46:18+00:00,867,9.81,2.00,0.00,98.34,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:46:38+00:00,868,7.33,1.30,0.00,98.32,0.00,0.00,40.32,3.36,,,,
2026-02-06T11:46:58+00:00,869,8.68,1.89,0.00,98.30,0.00,0.00,19.08,1.59,,,,
2026-02-06T11:47:18+00:00,870,6.65,1.99,0.00,98.28,0.00,0.00,21.24,1.77,,,,
2026-02-06T11:47:38+00:00,871,9.05,1.73,0.00,98.26,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:47:53+00:00,872,9.32,1.36,0.00,98.24,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:48:13+00:00,873,9.36,1.61,0.00,98.22,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:48:28+00:00,874,9.38,1.22,0.00,98.21,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:48:48+00:00,875,8.44,1.56,0.00,98.19,0.00,0.00,19.20,1.60,,,,
2026-02-06T11:49:03+00:00,876,8.92,1.98,0.00,98.17,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:49:23+00:00,877,9.01,1.83,0.00,98.15,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:49:43+00:00,878,8.96,1.92,0.00,98.13,0.00,0.00,0.00,0.00,,,,
2026-02-06T11:49:58+00:00,879,8.87,1.13,0.00,98.12,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:04:57+00:00,880,4.67,1.45,0.00,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:05:17+00:00,881,3.26,1.79,0.00,99.98,0.00,0.00,13.80,1.15,,,,
2026-02-06T14:05:32+00:00,882,4.61,1.80,0.00,99.96,0.00,0.00,20.16,1.68,,,,
2026-02-06T14:05:52+00:00,883,3.18,1.05,0.00,99.94,0.00,0.00,38.76,3.23,,,,
2026-02-06T14:06:12+00:00,884,4.38,1.74,0.00,99.92,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:06:27+00:00,885,1.15,1.14,0.00,99.91,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:06:47+00:00,886,3.25,1.28,0.00,99.89,0.00,0.00,37.68,3.14,,,,
2026-02-06T14:07:07+00:00,887,4.33,1.72,0.00,99.87,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:07:23+00:00,888,4.38,1.82,0.00,99.85,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:07:42+00:00,889,4.38,1.35,0.00,99.83,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:08:02+00:00,890,4.39,1.20,0.00,99.81,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:08:17+00:00,891,4.39,1.95,0.00,99.80,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:08:32+00:00,892,4.38,1.48,0.00,99.78,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:08:47+00:00,893,4.37,1.22,0.00,99.77,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:09:07+00:00,894,4.38,1.32,0.00,99.75,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:09:27+00:00,895,4.38,1.16,0.00,99.73,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:09:46+00:00,896,4.38,1.65,0.00,99.72,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:10:02+00:00,897,4.37,1.46,0.00,99.70,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:10:22+00:00,898,4.37,1.81,0.00,99.68,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:10:42+00:00,899,4.36,1.77,0.00,99.66,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:11:02+00:00,900,4.37,1.52,0.00,99.64,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:11:17+00:00,901,4.36,1.40,0.00,99.62,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:11:32+00:00,902,4.36,1.50,0.00,99.61,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:11:52+00:00,903,4.35,1.77,0.00,99.59,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:12:12+00:00,904,4.35,1.66,0.00,99.57,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:12:29+00:00,905,4.34,1.39,0.00,99.55,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:12:47+00:00,906,4.34,1.92,0.00,99.53,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:13:03+00:00,907,4.33,1.80,0.00,99.52,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:13:22+00:00,908,4.34,1.57,0.00,99.50,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:13:42+00:00,909,4.33,1.27,0.00,99.48,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:13:57+00:00,910,4.33,1.38,0.00,99.46,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:14:17+00:00,911,4.33,1.22,0.00,99.44,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:14:32+00:00,912,4.33,1.88,0.00,99.43,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:14:52+00:00,913,4.33,1.03,0.00,99.41,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:15:07+00:00,914,4.32,1.91,0.00,99.39,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:15:27+00:00,915,4.32,1.47,0.00,99.37,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:15:47+00:00,916,4.32,2.00,0.00,99.35,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:16:07+00:00,917,4.32,1.18,0.00,99.33,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:16:22+00:00,918,4.32,1.05,0.00,99.32,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:16:42+00:00,919,4.30,1.89,0.00,99.30,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:17:02+00:00,920,4.30,1.87,0.00,99.28,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:17:52+00:00,921,2.57,1.90,0.00,100.00,0.00,0.00,17.64,1.47,,,,
2026-02-06T14:18:13+00:00,922,4.19,1.27,0.00,99.98,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:18:35+00:00,923,0.00,0.00,0.00,99.96,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:18:51+00:00,924,0.00,0.00,0.00,99.94,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:19:07+00:00,925,0.00,0.00,0.00,99.92,0.00,0.00,0.00,0.00,,,,
2026-02-06T14:19:26+00:00,926,0.00,0.00,0.00,99.90,0.00,0.00,0.00,0.00,,,,
2026-02-07T05:36:45+00:00,927,0.00,0.00,0.00,100.00,29.70,1.53,0.00,0.00,,,,
2026-02-07T05:37:04+00:00,928,0.00,0.00,0.00,99.98,29.70,2.00,0.00,0.00,,,,
2026-02-07T05:37:24+00:00,929,10.85,1.74,16.72,99.97,29.70,1.46,0.00,0.00,,,,
2026-02-07T05:37:44+00:00,930,8.13,1.04,0.00,99.96,29.70,1.98,21.00,1.75,,,,
2026-02-07T05:37:59+00:00,931,10.58,1.84,3.87,99.96,29.70,1.59,0.00,0.00,,,,
2026-02-07T05:38:19+00:00,932,10.53,1.22,1.32,99.96,29.70,1.11,0.00,0.00,,,,
2026-02-07T05:38:34+00:00,933,10.53,1.55,1.30,99.96,29.70,1.47,0.00,0.00,,,,
2026-02-07T05:38:54+00:00,934,10.40,1.05,0.00,99.94,29.70,1.30,0.00,0.00,,,,
2026-02-07T05:39:14+00:00,935,10.40,1.34,0.00,99.92,29.70,1.72,0.00,0.00,,,,
2026-02-07T05:39:34+00:00,936,4.71,1.10,0.00,99.90,29.70,1.52,43.80,3.65,,,,
2026-02-07T05:39:50+00:00,937,6.66,1.07,0.00,99.89,29.70,1.15,21.00,1.75,,,,
2026-02-07T05:40:09+00:00,938,10.11,1.47,0.00,99.87,29.70,1.35,0.00,0.00,,,,
2026-02-07T05:40:29+00:00,939,10.13,1.66,0.00,99.85,29.70,1.30,0.00,0.00,,,,
2026-02-07T05:40:50+00:00,940,10.08,1.15,0.00,99.83,29.70,1.46,0.00,0.00,,,,
2026-02-07T05:41:09+00:00,941,10.07,1.97,0.00,99.81,29.70,1.44,0.00,0.00,,,,
2026-02-07T05:41:28+00:00,942,10.00,1.32,0.00,99.79,29.70,1.55,0.00,0.00,,,,
2026-02-07T05:41:44+00:00,943,10.01,1.01,0.00,99.77,29.70,1.66,0.00,0.00,,,,
2026-02-07T05:41:59+00:00,944,9.99,1.34,0.00,99.76,29.70,1.00,0.00,0.00,,,,
2026-02-07T05:42:20+00:00,945,9.96,1.76,0.00,99.74,29.70,1.38,0.00,0.00,,,,
2026-02-07T05:42:39+00:00,946,9.91,1.95,0.00,99.72,29.70,1.63,0.00,0.00,,,,
2026-02-07T05:42:55+00:00,947,9.88,1.12,0.00,99.70,29.70,1.77,0.00,0.00,,,,
2026-02-07T05:43:14+00:00,948,9.84,1.10,0.00,99.68,29.70,1.58,0.00,0.00,,,,
2026-02-07T05:43:34+00:00,949,9.81,1.61,0.00,99.66,29.70,1.52,0.00,0.00,,,,
2026-02-07T05:43:49+00:00,950,9.78,1.91,0.00,99.65,29.70,1.64,0.00,0.00,,,,
2026-02-07T05:44:05+00:00,951,9.73,1.09,0.00,99.63,29.70,1.86,0.00,0.00,,,,
2026-02-07T05:44:24+00:00,952,9.72,1.73,0.00,99.61,29.70,1.14,0.00,0.00,,,,
2026-02-07T05:44:44+00:00,953,9.71,1.64,0.00,99.59,29.70,1.51,0.00,0.00,,,,
2026-02-07T05:44:59+00:00,954,9.69,1.67,0.00,99.58,29.70,1.87,0.00,0.00,,,,
2026-02-07T05:45:20+00:00,955,9.62,1.77,0.00,99.56,29.70,1.14,0.00,0.00,,,,
2026-02-07T05:45:37+00:00,956,9.54,1.49,0.00,99.54,29.70,1.44,0.00,0.00,,,,
2026-02-07T05:46:01+00:00,957,9.42,1.27,0.00,99.52,29.70,1.99,0.00,0.00,,,,
2026-02-07T05:46:20+00:00,958,9.36,1.18,0.00,99.50,29.70,1.46,0.00,0.00,,,,
2026-02-07T05:46:35+00:00,959,9.29,1.31,0.00,99.48,29.70,1.94,0.00,0.00,,,,
2026-02-07T05:46:55+00:00,960,9.31,1.26,0.00,99.46,29.70,1.36,0.00,0.00,,,,
2026-02-07T05:47:14+00:00,961,9.24,1.45,0.00,99.44,29.70,1.79,0.00,0.00,,,,
2026-02-07T05:47:29+00:00,962,9.09,1.55,0.00,99.43,29.70,1.94,0.00,0.00,,,,
2026-02-07T05:47:45+00:00,963,9.00,1.50,0.00,99.41,29.70,1.41,0.00,0.00,,,,
2026-02-07T05:48:04+00:00,964,8.90,1.51,0.00,99.39,29.70,1.88,0.00,0.00,,,,
2026-02-07T05:48:51+00:00,965,8.59,1.27,0.00,99.36,29.70,1.19,0.00,0.00,,,,
2026-02-07T05:49:08+00:00,966,8.49,1.16,0.00,99.35,29.70,1.47,0.00,0.00,,,,
2026-02-07T05:49:24+00:00,967,8.37,1.85,0.00,99.33,29.70,1.28,0.00,0.00,,,,
2026-02-07T05:49:39+00:00,968,8.24,1.30,0.00,99.31,29.70,1.08,0.00,0.00,,,,
2026-02-07T05:49:55+00:00,969,8.15,1.81,0.00,99.30,29.70,1.19,0.00,0.00,,,,
2026-02-07T05:50:14+00:00,970,8.10,1.33,0.00,99.28,29.70,1.70,0.00,0.00,,,,
2026-02-07T05:50:30+00:00,971,7.94,1.20,0.00,99.26,29.70,1.90,0.00,0.00,,,,
2026-02-07T05:50:49+00:00,972,7.82,1.07,0.00,99.24,29.70,1.98,0.00,0.00,,,,
2026-02-07T05:51:04+00:00,973,7.74,1.20,0.00,99.23,29.70,1.98,0.00,0.00,,,,
2026-02-07T05:51:20+00:00,974,7.59,1.04,0.00,99.21,29.70,1.03,0.00,0.00,,,,
2026-02-07T05:51:39+00:00,975,7.51,1.87,0.00,99.19,29.70,1.62,0.00,0.00,,,,
2026-02-07T05:51:59+00:00,976,7.51,1.01,0.00,99.17,29.70,1.03,0.00,0.00,,,,
2026-02-07T05:52:14+00:00,977,7.54,1.08,0.00,99.16,29.70,1.58,0.00,0.00,,,,
2026-02-07T05:52:34+00:00,978,7.51,1.27,0.00,99.14,29.70,1.92,0.00,0.00,,,,
2026-02-07T05:52:49+00:00,979,7.52,2.00,0.00,99.12,29.70,1.99,0.00,0.00,,,,
2026-02-07T05:53:10+00:00,980,7.49,1.48,0.00,99.10,29.70,1.19,0.00,0.00,,,,
2026-02-07T05:53:29+00:00,981,7.50,1.09,0.00,99.08,29.70,1.90,0.00,0.00,,,,
2026-02-07T05:53:44+00:00,982,7.51,1.46,0.00,99.07,29.70,1.82,0.00,0.00,,,,
2026-02-07T05:54:05+00:00,983,7.50,1.19,0.00,99.05,29.70,1.59,0.00,0.00,,,,
2026-02-07T05:54:25+00:00,984,7.46,1.93,0.00,99.03,29.70,1.57,0.00,0.00,,,,
2026-02-07T05:54:44+00:00,985,7.46,1.93,0.00,99.01,29.70,1.41,0.00,0.00,,,,
2026-02-07T05:55:00+00:00,986,7.42,1.30,0.00,98.99,29.70,1.22,0.00,0.00,,,,
2026-02-07T05:55:19+00:00,987,7.41,1.56,0.00,98.97,29.70,1.51,0.00,0.00,,,,
2026-02-07T05:55:35+00:00,988,7.38,1.66,0.00,98.96,29.70,1.63,0.00,0.00,,,,
2026-02-07T05:55:54+00:00,989,7.36,1.45,0.00,98.94,29.70,1.68,0.00,0.00,,,,
2026-02-07T05:56:10+00:00,990,7.24,1.57,0.00,98.92,29.70,1.42,0.00,0.00,,,,
2026-02-07T05:56:29+00:00,991,7.16,1.60,0.00,98.90,29.70,1.86,0.00,0.00,,,,
2026-02-07T05:56:49+00:00,992,7.09,1.44,0.00,98.88,29.70,1.60,0.00,0.00,,,,
2026-02-07T05:57:09+00:00,993,7.05,1.34,0.00,98.86,29.70,1.47,0.00,0.00,,,,
2026-02-07T05:57:29+00:00,994,7.05,1.23,0.00,98.84,29.70,1.49,0.00,0.00,,,,
2026-02-07T05:57:49+00:00,995,7.02,1.91,0.00,98.82,29.70,1.08,0.00,0.00,,,,
2026-02-07T05:58:10+00:00,996,7.00,1.03,0.00,98.80,29.70,1.42,0.00,0.00,,,,
2026-02-07T05:58:29+00:00,997,6.92,1.22,0.00,98.78,29.70,1.86,0.00,0.00,,,,
2026-02-07T05:58:45+00:00,998,6.80,1.21,0.00,98.77,29.70,1.99,0.00,0.00,,,,
2026-02-07T05:59:04+00:00,999,6.79,1.03,0.00,98.75,29.70,1.68,0.00,0.00,,,,
2026-02-07T05:59:24+00:00,1000,6.76,1.41,0.00,98.73,29.70,1.79,0.00,0.00,,,,
2026-02-07T05:59:39+00:00,1001,6.67,1.08,0.00,98.71,29.70,1.96,0.00,0.00,,,,
2026-02-07T05:59:59+00:00,1002,6.68,1.67,0.00,98.69,29.70,1.40,0.00,0.00,,,,
2026-02-07T06:00:19+00:00,1003,6.60,1.88,0.00,98.67,29.70,1.58,0.00,0.00,,,,
2026-02-07T06:00:35+00:00,1004,6.59,1.64,0.00,98.66,29.70,1.55,0.00,0.00,,,,
2026-02-07T06:00:54+00:00,1005,6.48,1.61,0.00,98.64,29.70,1.32,0.00,0.00,,,,
2026-02-07T06:01:14+00:00,1006,6.43,1.76,0.00,98.62,29.70,1.44,0.00,0.00,,,,
2026-02-07T06:01:34+00:00,1007,6.38,1.90,0.00,98.60,29.70,1.28,0.00,0.00,,,,
2026-02-07T06:01:54+00:00,1008,6.31,1.51,0.00,98.58,29.70,1.33,0.00,0.00,,,,
2026-02-07T06:02:14+00:00,1009,6.30,1.50,0.00,98.56,29.70,1.50,0.00,0.00,,,,
2026-02-07T06:02:34+00:00,1010,6.22,1.82,0.00,98.54,29.70,1.00,0.00,0.00,,,,
2026-02-07T06:02:52+00:00,1011,6.12,1.89,0.00,98.52,29.70,1.42,0.00,0.00,,,,
